# Logfile created on 2024-03-17 11:07:14 +0100 by logger.rb/v1.6.0
I, [2024-03-17T11:08:38.237221 #78003]  INFO -- : birnam-wood-en; 0.001276; 5 chapters
I, [2024-03-17T11:08:38.239500 #78003]  INFO -- : bit-literacy-en; 0.002263; 10 chapters
I, [2024-03-17T11:08:38.240850 #78003]  INFO -- : bittersweet-en; 0.001329; 6 chapters
I, [2024-03-17T11:08:38.243086 #78003]  INFO -- : black-and-british-en; 0.002216; 12 chapters
I, [2024-03-17T11:08:38.244491 #78003]  INFO -- : black-and-white-thinking-en; 0.00139; 9 chapters
I, [2024-03-17T11:08:38.246173 #78003]  INFO -- : black-box-thinking-en; 0.001667; 8 chapters
I, [2024-03-17T11:08:38.248028 #78003]  INFO -- : black-edge-en; 0.001841; 10 chapters
I, [2024-03-17T11:08:38.250128 #78003]  INFO -- : black-flags-en; 0.002085; 9 chapters
I, [2024-03-17T11:08:38.252187 #78003]  INFO -- : bless-this-mess-en; 0.002042; 11 chapters
I, [2024-03-17T11:08:38.253795 #78003]  INFO -- : blink-en; 0.001591; 10 chapters
I, [2024-03-17T11:08:38.255290 #78003]  INFO -- : blinkracy-en; 0.00148; 8 chapters
I, [2024-03-17T11:08:38.256834 #78003]  INFO -- : bliss-more-en; 0.00153; 9 chapters
I, [2024-03-17T11:08:38.259114 #78003]  INFO -- : blitzscaling-en; 0.002263; 12 chapters
I, [2024-03-17T11:08:38.260875 #78003]  INFO -- : blockchain-chicken-farm-en; 0.001743; 9 chapters
I, [2024-03-17T11:08:38.262759 #78003]  INFO -- : blockchain-revolution-en; 0.001866; 9 chapters
I, [2024-03-17T11:08:38.264378 #78003]  INFO -- : blood-feud-en; 0.001603; 7 chapters
I, [2024-03-17T11:08:38.267405 #78003]  INFO -- : bloodlands-en; 0.003011; 14 chapters
I, [2024-03-17T11:08:38.269309 #78003]  INFO -- : bloody-brilliant-women-en; 0.001888; 9 chapters
I, [2024-03-17T11:08:38.271633 #78003]  INFO -- : blowout-en; 0.002305; 11 chapters
I, [2024-03-17T11:08:38.272947 #78003]  INFO -- : blue-hour-en; 0.001291; 6 chapters
I, [2024-03-17T11:08:38.275950 #78003]  INFO -- : blue-ocean-shift-en; 0.002989; 12 chapters
I, [2024-03-17T11:08:38.276812 #78003]  INFO -- : blue-ocean-strategy-en; 0.000844; 4 chapters
I, [2024-03-17T11:08:38.278798 #78003]  INFO -- : blueprint-en; 0.001969; 9 chapters
I, [2024-03-17T11:08:38.280037 #78003]  INFO -- : blueprint-for-revolution-en; 0.001225; 8 chapters
I, [2024-03-17T11:08:38.282278 #78003]  INFO -- : body-by-science-en; 0.002225; 9 chapters
I, [2024-03-17T11:08:38.284194 #78003]  INFO -- : body-kindness-en; 0.001897; 10 chapters
I, [2024-03-17T11:08:38.286065 #78003]  INFO -- : boost-en; 0.001854; 9 chapters
I, [2024-03-17T11:08:38.287469 #78003]  INFO -- : bored-and-brilliant-en; 0.001386; 10 chapters
I, [2024-03-17T11:08:38.289603 #78003]  INFO -- : born-a-crime-en; 0.002117; 10 chapters
I, [2024-03-17T11:08:38.291879 #78003]  INFO -- : born-for-this-en; 0.002254; 9 chapters
I, [2024-03-17T11:08:38.293610 #78003]  INFO -- : born-liars-en; 0.001714; 9 chapters
I, [2024-03-17T11:08:38.295319 #78003]  INFO -- : born-to-run-en; 0.001693; 10 chapters
I, [2024-03-17T11:08:38.297220 #78003]  INFO -- : born-to-win-en; 0.001885; 7 chapters
I, [2024-03-17T11:08:38.299149 #78003]  INFO -- : bounce-back-en; 0.001805; 9 chapters
I, [2024-03-17T11:08:38.300921 #78003]  INFO -- : bounce-en; 0.001757; 10 chapters
I, [2024-03-17T11:08:38.302980 #78003]  INFO -- : boundaries-en; 0.002043; 10 chapters
I, [2024-03-17T11:08:38.304353 #78003]  INFO -- : boundaries-for-leaders-en; 0.001357; 7 chapters
I, [2024-03-17T11:08:38.305559 #78003]  INFO -- : bourbon-empire-en; 0.001183; 8 chapters
I, [2024-03-17T11:08:38.308050 #78003]  INFO -- : boy-erased-en; 0.002306; 8 chapters
I, [2024-03-17T11:08:38.310126 #78003]  INFO -- : boys-and-sex-en; 0.002028; 10 chapters
I, [2024-03-17T11:08:38.311745 #78003]  INFO -- : braiding-sweetgrass-en; 0.001603; 8 chapters
I, [2024-03-17T11:08:38.313906 #78003]  INFO -- : brain-food-en; 0.002145; 10 chapters
I, [2024-03-17T11:08:38.316041 #78003]  INFO -- : brain-maker-en; 0.002121; 10 chapters
I, [2024-03-17T11:08:38.317460 #78003]  INFO -- : brain-rules-en; 0.0014; 10 chapters
I, [2024-03-17T11:08:38.319746 #78003]  INFO -- : brain-wash-en; 0.002269; 13 chapters
I, [2024-03-17T11:08:38.320823 #78003]  INFO -- : brainfluence-en; 0.001062; 8 chapters
I, [2024-03-17T11:08:38.322271 #78003]  INFO -- : brainstorm-en; 0.001434; 9 chapters
I, [2024-03-17T11:08:38.324058 #78003]  INFO -- : branding-between-the-ears-en; 0.001771; 8 chapters
I, [2024-03-17T11:08:38.325568 #78003]  INFO -- : brave-en; 0.001491; 10 chapters
I, [2024-03-17T11:08:38.327755 #78003]  INFO -- : brave-new-war-en; 0.002152; 10 chapters
I, [2024-03-17T11:08:38.330535 #78003]  INFO -- : brave-new-work-en; 0.002765; 11 chapters
I, [2024-03-17T11:08:38.333086 #78003]  INFO -- : brave-new-world-en; 0.002537; 7 chapters
I, [2024-03-17T11:08:38.334750 #78003]  INFO -- : brave-not-perfect-en; 0.00165; 7 chapters
I, [2024-03-17T11:08:38.336904 #78003]  INFO -- : braving-the-wilderness-en; 0.002139; 8 chapters
I, [2024-03-17T11:08:38.338251 #78003]  INFO -- : brazillionaires-en; 0.001333; 7 chapters
I, [2024-03-17T11:08:38.340310 #78003]  INFO -- : breaking-the-cycle-en-george-n-collins-with-andrew-adleman; 0.002045; 8 chapters
I, [2024-03-17T11:08:38.341676 #78003]  INFO -- : breaking-the-habit-of-being-yourself-en; 0.00135; 8 chapters
I, [2024-03-17T11:08:38.343303 #78003]  INFO -- : breaking-up-with-sugar-en; 0.001465; 8 chapters
I, [2024-03-17T11:08:38.345505 #78003]  INFO -- : breakpoint-en; 0.002184; 8 chapters
I, [2024-03-17T11:08:38.347974 #78003]  INFO -- : breath-en; 0.002453; 10 chapters
I, [2024-03-17T11:08:38.349379 #78003]  INFO -- : brief-answers-to-the-big-questions-en; 0.00139; 10 chapters
I, [2024-03-17T11:08:38.350522 #78003]  INFO -- : brief-en; 0.001128; 9 chapters
I, [2024-03-17T11:08:38.365342 #78003]  INFO -- : chaos-en; 0.002122; 11 chapters
I, [2024-03-17T11:08:38.367612 #78003]  INFO -- : chaos-monkeys-en; 0.002239; 9 chapters
I, [2024-03-17T11:08:38.370034 #78003]  INFO -- : chaos-under-heaven-en; 0.002402; 11 chapters
I, [2024-03-17T11:08:38.371681 #78003]  INFO -- : charismatic-leadership-en; 0.001633; 7 chapters
I, [2024-03-17T11:08:38.372780 #78003]  INFO -- : charlie-munger-en; 0.001083; 7 chapters
I, [2024-03-17T11:08:38.374384 #78003]  INFO -- : chasing-excellence-en; 0.001589; 8 chapters
I, [2024-03-17T11:08:38.376770 #78003]  INFO -- : chasing-hillary-en; 0.002368; 12 chapters
I, [2024-03-17T11:08:38.378809 #78003]  INFO -- : chasing-the-scream-en; 0.002015; 9 chapters
I, [2024-03-17T11:08:38.380644 #78003]  INFO -- : chasing-the-sun-en; 0.001808; 8 chapters
I, [2024-03-17T11:08:38.382845 #78003]  INFO -- : chatter-en; 0.002185; 9 chapters
I, [2024-03-17T11:08:38.384751 #78003]  INFO -- : chernobyl-en; 0.001889; 10 chapters
I, [2024-03-17T11:08:38.385933 #78003]  INFO -- : chief-joy-officer-en; 0.001164; 9 chapters
I, [2024-03-17T11:08:38.387866 #78003]  INFO -- : china-in-ten-words-en; 0.001916; 12 chapters
I, [2024-03-17T11:08:38.389773 #78003]  INFO -- : chinas-second-continent-en; 0.00189; 10 chapters
I, [2024-03-17T11:08:38.390892 #78003]  INFO -- : chinas-super-consumers-en; 0.001097; 8 chapters
I, [2024-03-17T11:08:38.393181 #78003]  INFO -- : choose-possibility-en; 0.00227; 11 chapters
I, [2024-03-17T11:08:38.394344 #78003]  INFO -- : choose-your-enemies-wisely-en; 0.001145; 6 chapters
I, [2024-03-17T11:08:38.396484 #78003]  INFO -- : choose-yourself-en; 0.002126; 11 chapters
I, [2024-03-17T11:08:38.398239 #78003]  INFO -- : choosing-to-run-en; 0.001738; 8 chapters
I, [2024-03-17T11:08:38.399736 #78003]  INFO -- : cinema-speculation-en; 0.001482; 7 chapters
I, [2024-03-17T11:08:38.401842 #78003]  INFO -- : civilization-en; 0.002089; 11 chapters
I, [2024-03-17T11:08:38.403333 #78003]  INFO -- : civilizations-en; 0.001461; 10 chapters
I, [2024-03-17T11:08:38.405096 #78003]  INFO -- : clay-water-brick-en; 0.001749; 10 chapters
I, [2024-03-17T11:08:38.407132 #78003]  INFO -- : clean-en-james-hamblin; 0.002021; 10 chapters
I, [2024-03-17T11:08:38.408673 #78003]  INFO -- : clean-en; 0.001526; 9 chapters
I, [2024-03-17T11:08:38.410122 #78003]  INFO -- : clean-ish-en; 0.001432; 8 chapters
I, [2024-03-17T11:08:38.411159 #78003]  INFO -- : cleaning-up-your-mental-mess-en; 0.001019; 9 chapters
I, [2024-03-17T11:08:38.411965 #78003]  INFO -- : clear-thinking-en; 0.000792; 7 chapters
I, [2024-03-17T11:08:38.413499 #78003]  INFO -- : clearer-closer-better-en; 0.001509; 10 chapters
I, [2024-03-17T11:08:38.415899 #78003]  INFO -- : clever-girl-finance-en; 0.002373; 10 chapters
I, [2024-03-17T11:08:38.418092 #78003]  INFO -- : click-en; 0.002174; 11 chapters
I, [2024-03-17T11:08:38.419013 #78003]  INFO -- : clients-first-en; 0.000907; 7 chapters
I, [2024-03-17T11:08:38.420275 #78003]  INFO -- : clockwork-en; 0.001244; 10 chapters
I, [2024-03-17T11:08:38.421754 #78003]  INFO -- : closer-to-love-en; 0.001462; 8 chapters
I, [2024-03-17T11:08:38.422852 #78003]  INFO -- : cloudmoney-en; 0.001082; 5 chapters
I, [2024-03-17T11:08:38.424458 #78003]  INFO -- : cluttered-mess-to-organized-success-workbook-en; 0.001585; 6 chapters
I, [2024-03-17T11:08:38.425807 #78003]  INFO -- : co-active-coaching-en; 0.001332; 8 chapters
I, [2024-03-17T11:08:38.427335 #78003]  INFO -- : co-opetition-en; 0.001513; 9 chapters
I, [2024-03-17T11:08:38.428613 #78003]  INFO -- : coaching-for-performance-en; 0.00126; 8 chapters
I, [2024-03-17T11:08:38.429724 #78003]  INFO -- : coaching-salespeople-into-sales-champions-en; 0.001093; 8 chapters
I, [2024-03-17T11:08:38.430880 #78003]  INFO -- : cod-en; 0.001143; 8 chapters
I, [2024-03-17T11:08:38.433292 #78003]  INFO -- : code-girls-en; 0.002395; 11 chapters
I, [2024-03-17T11:08:38.434186 #78003]  INFO -- : codependent-no-more-en; 0.000874; 7 chapters
I, [2024-03-17T11:08:38.436391 #78003]  INFO -- : coffee-lunch-coffee-en; 0.002191; 10 chapters
I, [2024-03-17T11:08:38.437645 #78003]  INFO -- : cognitive-behavioral-therapy-en; 0.001236; 6 chapters
I, [2024-03-17T11:08:38.438865 #78003]  INFO -- : coined-en; 0.001207; 7 chapters
I, [2024-03-17T11:08:38.440221 #78003]  INFO -- : collaborative-intelligence-en; 0.001342; 11 chapters
I, [2024-03-17T11:08:38.441779 #78003]  INFO -- : collective-illusions-en; 0.001543; 8 chapters
I, [2024-03-17T11:08:38.443644 #78003]  INFO -- : color-en; 0.001849; 10 chapters
I, [2024-03-17T11:08:38.445049 #78003]  INFO -- : comfortably-unaware-en; 0.001391; 8 chapters
I, [2024-03-17T11:08:38.446525 #78003]  INFO -- : coming-alive-en; 0.001461; 7 chapters
I, [2024-03-17T11:08:38.449229 #78003]  INFO -- : command-and-control-en; 0.00269; 13 chapters
I, [2024-03-17T11:08:38.451742 #78003]  INFO -- : common-sense-pregnancy-en; 0.002359; 10 chapters
I, [2024-03-17T11:08:38.453427 #78003]  INFO -- : common-stocks-and-uncommon-profits-and-other-writings-en; 0.001669; 10 chapters
I, [2024-03-17T11:08:38.454657 #78003]  INFO -- : communicate-in-a-crisis-en; 0.001216; 10 chapters
I, [2024-03-17T11:08:38.456461 #78003]  INFO -- : communicate-to-influence-en; 0.00179; 12 chapters
I, [2024-03-17T11:08:38.458522 #78003]  INFO -- : communicate-with-mastery-en; 0.002043; 10 chapters
I, [2024-03-17T11:08:38.460106 #78003]  INFO -- : company-of-one-en; 0.001568; 12 chapters
I, [2024-03-17T11:08:38.461526 #78003]  INFO -- : competing-against-luck-en; 0.001405; 7 chapters
I, [2024-03-17T11:08:38.462593 #78003]  INFO -- : competing-in-the-age-of-ai-en; 0.001051; 4 chapters
I, [2024-03-17T11:08:38.463275 #78003]  INFO -- : competing-in-the-new-world-of-work-en; 0.000668; 3 chapters
I, [2024-03-17T11:08:38.464700 #78003]  INFO -- : complex-borderline-personality-disorder-en; 0.001411; 6 chapters
I, [2024-03-17T11:08:38.467188 #78003]  INFO -- : compromised-en; 0.002472; 13 chapters
I, [2024-03-17T11:08:38.467767 #78003]  INFO -- : confidence-from-the-inside-out-en; 0.000563; 5 chapters
I, [2024-03-17T11:08:38.468918 #78003]  INFO -- : confidence-man-en; 0.001121; 6 chapters
I, [2024-03-17T11:08:38.470535 #78003]  INFO -- : connect-en-david-bradford-and-carole-robin; 0.0016; 9 chapters
I, [2024-03-17T11:08:38.472272 #78003]  INFO -- : connect-en; 0.001723; 10 chapters
I, [2024-03-17T11:08:38.473920 #78003]  INFO -- : connected-crm-en; 0.001634; 7 chapters
I, [2024-03-17T11:08:38.475460 #78003]  INFO -- : conscious-business-en; 0.001526; 10 chapters
I, [2024-03-17T11:08:38.475987 #78003]  INFO -- : conscious-capitalism-en; 0.000513; 4 chapters
I, [2024-03-17T11:08:38.477217 #78003]  INFO -- : conscious-en; 0.001216; 8 chapters
I, [2024-03-17T11:08:38.478784 #78003]  INFO -- : conscious-leadership-en; 0.001554; 10 chapters
I, [2024-03-17T11:08:38.480953 #78003]  INFO -- : conscious-uncoupling-en; 0.002152; 10 chapters
I, [2024-03-17T11:08:38.482733 #78003]  INFO -- : consider-the-fork-en; 0.001758; 9 chapters
I, [2024-03-17T11:08:38.483920 #78003]  INFO -- : conspiracy-en; 0.001166; 8 chapters
I, [2024-03-17T11:08:38.485095 #78003]  INFO -- : content-inc-en; 0.001154; 9 chapters
I, [2024-03-17T11:08:38.486109 #78003]  INFO -- : content-marketing-revolution-en; 0.000994; 8 chapters
I, [2024-03-17T11:08:38.487350 #78003]  INFO -- : content-rules-en; 0.001225; 9 chapters
I, [2024-03-17T11:08:38.488764 #78003]  INFO -- : continuous-discovery-habits-en; 0.001398; 7 chapters
I, [2024-03-17T11:08:38.490620 #78003]  INFO -- : conversations-that-sell-en; 0.00184; 11 chapters
I, [2024-03-17T11:08:38.491884 #78003]  INFO -- : conversations-worth-having-en; 0.001248; 6 chapters
I, [2024-03-17T11:08:38.493264 #78003]  INFO -- : cooked-en; 0.001365; 9 chapters
I, [2024-03-17T11:08:38.495275 #78003]  INFO -- : cooking-up-a-business-en; 0.001997; 8 chapters
I, [2024-03-17T11:08:38.496768 #78003]  INFO -- : cork-dork-en; 0.001478; 10 chapters
I, [2024-03-17T11:08:38.498245 #78003]  INFO -- : cosmos-en; 0.001463; 9 chapters
I, [2024-03-17T11:08:38.499529 #78003]  INFO -- : cosmosapiens-en; 0.001267; 10 chapters
I, [2024-03-17T11:08:38.501094 #78003]  INFO -- : courage-is-calling-en; 0.001551; 8 chapters
I, [2024-03-17T11:08:38.503273 #78003]  INFO -- : courageous-cultures-en; 0.002162; 9 chapters
I, [2024-03-17T11:08:38.505108 #78003]  INFO -- : covid-19-the-great-reset-en; 0.001817; 10 chapters
I, [2024-03-17T11:08:38.506315 #78003]  INFO -- : cracked-it-en; 0.001192; 6 chapters
I, [2024-03-17T11:08:38.508012 #78003]  INFO -- : cradle-to-cradle-en; 0.001684; 9 chapters
I, [2024-03-17T11:08:38.510403 #78003]  INFO -- : crashed-en; 0.002375; 11 chapters
I, [2024-03-17T11:08:38.511987 #78003]  INFO -- : crazy-faith-en; 0.001567; 9 chapters
I, [2024-03-17T11:08:38.514196 #78003]  INFO -- : crazy-joy-en; 0.002193; 6 chapters
I, [2024-03-17T11:08:38.516070 #78003]  INFO -- : create-space-en; 0.001859; 11 chapters
I, [2024-03-17T11:08:38.518686 #78003]  INFO -- : creative-acts-for-curious-people-en; 0.002598; 10 chapters
I, [2024-03-17T11:08:38.520966 #78003]  INFO -- : creative-confidence-en; 0.00225; 11 chapters
I, [2024-03-17T11:08:38.523269 #78003]  INFO -- : creative-inc-en; 0.002282; 12 chapters
I, [2024-03-17T11:08:38.524967 #78003]  INFO -- : creative-schools-en; 0.001676; 9 chapters
I, [2024-03-17T11:08:38.526571 #78003]  INFO -- : creative-superpowers-en; 0.001588; 10 chapters
I, [2024-03-17T11:08:38.528680 #78003]  INFO -- : creativity-en; 0.002091; 12 chapters
I, [2024-03-17T11:08:38.530490 #78003]  INFO -- : creativity-inc-en; 0.001793; 10 chapters
I, [2024-03-17T11:08:38.532426 #78003]  INFO -- : cribsheet-en; 0.00192; 11 chapters
I, [2024-03-17T11:08:38.534089 #78003]  INFO -- : crime-and-punishment-en; 0.001645; 9 chapters
I, [2024-03-17T11:08:38.536510 #78003]  INFO -- : crime-in-progress-en; 0.002401; 11 chapters
I, [2024-03-17T11:08:38.538329 #78003]  INFO -- : crippled-en; 0.001803; 10 chapters
I, [2024-03-17T11:08:38.539926 #78003]  INFO -- : crisis-caravan-en; 0.001581; 9 chapters
I, [2024-03-17T11:08:38.548821 #78003]  INFO -- : dear-america-en; 0.001661; 7 chapters
I, [2024-03-17T11:08:38.550760 #78003]  INFO -- : dear-founder-en; 0.001888; 10 chapters
I, [2024-03-17T11:08:38.554871 #78003]  INFO -- : dear-girls-en; 0.004093; 10 chapters
I, [2024-03-17T11:08:38.558660 #78003]  INFO -- : dear-ijeawele-or-a-feminist-manifesto-in-fifteen-suggestions-en; 0.003766; 12 chapters
I, [2024-03-17T11:08:38.560566 #78003]  INFO -- : dear-madam-president-en; 0.001886; 8 chapters
I, [2024-03-17T11:08:38.562240 #78003]  INFO -- : death-of-a-salesman-en; 0.001649; 6 chapters
I, [2024-03-17T11:08:38.564301 #78003]  INFO -- : deaths-summer-coat-en; 0.002041; 9 chapters
I, [2024-03-17T11:08:38.565745 #78003]  INFO -- : decision-making-and-problem-solving-en; 0.001427; 7 chapters
I, [2024-03-17T11:08:38.567845 #78003]  INFO -- : decisions-about-decisions-en; 0.002079; 8 chapters
I, [2024-03-17T11:08:38.570246 #78003]  INFO -- : decisive-en; 0.002377; 12 chapters
I, [2024-03-17T11:08:38.573236 #78003]  INFO -- : decoding-the-world-en; 0.002948; 10 chapters
I, [2024-03-17T11:08:38.575567 #78003]  INFO -- : deep-creativity-en; 0.002248; 9 chapters
I, [2024-03-17T11:08:38.578038 #78003]  INFO -- : deep-medicine-en; 0.002432; 10 chapters
I, [2024-03-17T11:08:38.579288 #78003]  INFO -- : deep-nutrition-en; 0.001229; 9 chapters
I, [2024-03-17T11:08:38.580638 #78003]  INFO -- : deep-thinking-en; 0.001334; 10 chapters
I, [2024-03-17T11:08:38.581972 #78003]  INFO -- : deep-work-en; 0.00132; 6 chapters
I, [2024-03-17T11:08:38.583167 #78003]  INFO -- : deeper-dating-en; 0.001182; 8 chapters
I, [2024-03-17T11:08:38.584123 #78003]  INFO -- : deepfakes-and-the-infocalypse-en; 0.000941; 9 chapters
I, [2024-03-17T11:08:38.585284 #78003]  INFO -- : dei-deconstructed-en; 0.001147; 5 chapters
I, [2024-03-17T11:08:38.586948 #78003]  INFO -- : delivering-happiness-en; 0.00165; 8 chapters
I, [2024-03-17T11:08:38.587912 #78003]  INFO -- : democracy-awakening-en; 0.00095; 5 chapters
I, [2024-03-17T11:08:38.589352 #78003]  INFO -- : democracy-in-america-en; 0.001426; 10 chapters
I, [2024-03-17T11:08:38.591344 #78003]  INFO -- : descartes-error-en; 0.001975; 12 chapters
I, [2024-03-17T11:08:38.592570 #78003]  INFO -- : design-for-how-people-learn-en; 0.001198; 7 chapters
I, [2024-03-17T11:08:38.594805 #78003]  INFO -- : design-your-future-en; 0.002217; 10 chapters
I, [2024-03-17T11:08:38.596720 #78003]  INFO -- : designing-and-leading-life-changing-workshops-en; 0.001898; 7 chapters
I, [2024-03-17T11:08:38.598498 #78003]  INFO -- : designing-your-life-en; 0.001735; 8 chapters
I, [2024-03-17T11:08:38.600445 #78003]  INFO -- : designing-your-work-life-en; 0.001905; 10 chapters
I, [2024-03-17T11:08:38.601650 #78003]  INFO -- : destined-for-war-en; 0.00118; 6 chapters
I, [2024-03-17T11:08:38.603377 #78003]  INFO -- : destiny-disrupted-en; 0.001711; 11 chapters
I, [2024-03-17T11:08:38.604582 #78003]  INFO -- : determined-en; 0.001188; 6 chapters
I, [2024-03-17T11:08:38.605571 #78003]  INFO -- : developing-the-leader-within-you-en; 0.000974; 8 chapters
I, [2024-03-17T11:08:38.607759 #78003]  INFO -- : deviate-en; 0.002159; 11 chapters
I, [2024-03-17T11:08:38.894652 #78003]  INFO -- : the-case-for-trump-en; 0.001842; 8 chapters
I, [2024-03-17T11:08:38.895472 #78003]  INFO -- : the-cask-of-amontillado-en; 0.000783; 3 chapters
I, [2024-03-17T11:08:38.896998 #78003]  INFO -- : the-catcher-in-the-rye-en; 0.001506; 8 chapters
I, [2024-03-17T11:08:38.898490 #78003]  INFO -- : the-ceo-next-door-en; 0.001472; 9 chapters
I, [2024-03-17T11:08:38.900075 #78003]  INFO -- : the-challenger-sale-en; 0.001558; 10 chapters
I, [2024-03-17T11:08:39.025094 #78003]  INFO -- : the-story-of-my-life-en; 0.002008; 6 chapters
I, [2024-03-17T11:08:39.027722 #78003]  INFO -- : the-story-of-sushi-en; 0.002569; 9 chapters
I, [2024-03-17T11:08:39.031834 #78003]  INFO -- : the-story-of-the-human-body-en; 0.004065; 13 chapters
I, [2024-03-17T11:08:39.033996 #78003]  INFO -- : the-storytelling-animal-en; 0.002117; 9 chapters
I, [2024-03-17T11:08:39.035516 #78003]  INFO -- : the-storytelling-edge-en; 0.001495; 8 chapters
I, [2024-03-17T11:08:39.037788 #78003]  INFO -- : the-strange-order-of-things-en; 0.002253; 9 chapters
I, [2024-03-17T11:08:39.039175 #78003]  INFO -- : the-stranger-in-the-woods-en; 0.001357; 6 chapters
I, [2024-03-17T11:08:39.041552 #78003]  INFO -- : the-strategy-and-tactics-of-pricing-en; 0.002362; 10 chapters
I, [2024-03-17T11:08:39.042614 #78003]  INFO -- : the-strategy-legacy-en; 0.001047; 7 chapters
I, [2024-03-17T11:08:39.044112 #78003]  INFO -- : the-strength-switch-en; 0.001478; 10 chapters
I, [2024-03-17T11:08:39.045802 #78003]  INFO -- : the-stress-code-en; 0.001665; 10 chapters
I, [2024-03-17T11:08:39.048508 #78003]  INFO -- : the-stress-prescription-en; 0.002687; 9 chapters
I, [2024-03-17T11:08:39.049953 #78003]  INFO -- : the-structure-of-scientific-revolutions-en; 0.001425; 7 chapters
I, [2024-03-17T11:08:39.051891 #78003]  INFO -- : the-stuff-of-thought-en; 0.00192; 10 chapters
I, [2024-03-17T11:08:39.053317 #78003]  INFO -- : the-subtle-art-of-not-giving-a-f-star-ck-en; 0.001408; 10 chapters
I, [2024-03-17T11:08:39.055061 #78003]  INFO -- : the-success-principles-en; 0.00173; 11 chapters
I, [2024-03-17T11:08:39.055987 #78003]  INFO -- : the-success-trap-en; 0.000912; 8 chapters
I, [2024-03-17T11:08:39.057346 #78003]  INFO -- : the-sum-of-us-en; 0.001345; 10 chapters
I, [2024-03-17T11:08:39.060076 #78003]  INFO -- : the-sun-does-shine-en; 0.002712; 13 chapters
I, [2024-03-17T11:08:39.061562 #78003]  INFO -- : the-sunflower-en; 0.001466; 7 chapters
I, [2024-03-17T11:08:39.063662 #78003]  INFO -- : the-surprising-science-of-meetings-en; 0.002079; 9 chapters
I, [2024-03-17T11:08:39.065636 #78003]  INFO -- : the-surrender-experiment-en; 0.001959; 10 chapters
I, [2024-03-17T11:08:39.066735 #78003]  INFO -- : the-sweet-spot-en; 0.001081; 5 chapters
I, [2024-03-17T11:08:39.067438 #78003]  INFO -- : the-symposium-en; 0.000688; 6 chapters
I, [2024-03-17T11:08:39.069332 #78003]  INFO -- : the-tale-of-the-dueling-neurosurgeons-en; 0.00188; 13 chapters
I, [2024-03-17T11:08:39.070820 #78003]  INFO -- : the-talent-code-en; 0.001472; 10 chapters
I, [2024-03-17T11:08:39.072581 #78003]  INFO -- : the-tao-of-physics-en; 0.001746; 10 chapters
I, [2024-03-17T11:08:39.074028 #78003]  INFO -- : the-teenage-brain-en; 0.001433; 7 chapters
I, [2024-03-17T11:08:39.076271 #78003]  INFO -- : the-telomere-effect-en; 0.002227; 10 chapters
I, [2024-03-17T11:08:39.077965 #78003]  INFO -- : the-tempest-en; 0.001676; 6 chapters
I, [2024-03-17T11:08:39.080527 #78003]  INFO -- : the-thank-you-economy-en; 0.002544; 10 chapters
I, [2024-03-17T11:08:39.082752 #78003]  INFO -- : the-things-we-make-en; 0.002207; 8 chapters
I, [2024-03-17T11:08:39.084282 #78003]  INFO -- : the-things-you-can-see-only-when-you-slow-down-en; 0.001508; 7 chapters
I, [2024-03-17T11:08:39.086537 #78003]  INFO -- : the-third-chimpanzee-en; 0.002241; 9 chapters
I, [2024-03-17T11:08:39.088596 #78003]  INFO -- : the-third-door-en; 0.002044; 12 chapters
I, [2024-03-17T11:08:39.091061 #78003]  INFO -- : the-third-pillar-en; 0.002449; 11 chapters
I, [2024-03-17T11:08:39.092968 #78003]  INFO -- : the-threat-en; 0.001342; 8 chapters
I, [2024-03-17T11:08:39.093708 #78003]  INFO -- : the-three-marriages-en; 0.000722; 10 chapters
I, [2024-03-17T11:08:39.096364 #78003]  INFO -- : the-truth-en; 0.001846; 8 chapters
I, [2024-03-17T11:08:39.098424 #78003]  INFO -- : the-truths-we-hold-en; 0.002037; 12 chapters
I, [2024-03-17T11:08:39.101755 #78003]  INFO -- : the-twelve-caesars-en; 0.003311; 16 chapters
I, [2024-03-17T11:08:39.103140 #78003]  INFO -- : the-twenty-four-hour-mind-en; 0.001369; 7 chapters
I, [2024-03-17T11:08:39.105084 #78003]  INFO -- : the-ultimate-guide-to-great-mentorship-en; 0.001926; 8 chapters
I, [2024-03-17T11:08:39.106333 #78003]  INFO -- : the-ultimate-introduction-to-nlp-en; 0.001234; 9 chapters
I, [2024-03-17T11:08:39.108491 #78003]  INFO -- : the-ultimate-retirement-guide-for-50-plus-en; 0.002143; 10 chapters
I, [2024-03-17T11:08:39.109814 #78003]  INFO -- : the-ultimate-retroactive-jealousy-cure-en; 0.001308; 5 chapters
I, [2024-03-17T11:08:39.112300 #78003]  INFO -- : the-ultimate-sales-machine-en; 0.002472; 14 chapters
I, [2024-03-17T11:08:39.113649 #78003]  INFO -- : the-unbearable-lightness-of-being-en; 0.001323; 6 chapters
I, [2024-03-17T11:08:39.115444 #78003]  INFO -- : the-undercover-economist-en; 0.00178; 9 chapters
I, [2024-03-17T11:08:39.116356 #78003]  INFO -- : the-undoing-project-en; 0.000897; 4 chapters
I, [2024-03-17T11:08:39.117544 #78003]  INFO -- : the-undying-en; 0.001173; 8 chapters
I, [2024-03-17T11:08:39.119199 #78003]  INFO -- : the-unemployed-millionaire-en; 0.00164; 9 chapters
